index,exchangeCD,ticker,dataDate,barTime,closePrice,highPrice,lowPrice,openPrice,totalValue,totalVolume,vwap,bcClosePrice,ret,retLog,retVar,retSkr,retKur,retAc,retBc,corrBc,label,label5,retTrackBc,ma5,ma10,ma20,maDiff20,maDiff10,priceAmp,sIndicator,index,barTime,spread_max,spread_min,spread_mean,spread_std,lastPrice_max,lastPrice_min,lastPrice_mean,lastPrice_std,midPrice_max,midPrice_min,midPrice_mean,midPrice_std,trackError_max,trackError_std,midSpread_z_score_,deal_sum,volumePerDeal_max,volumePerDeal_min,volumePerDeal_mean,volumePerDeal_std,valuePerDeal_max,valuePerDeal_min,valuePerDeal_mean,valuePerDeal_std,volumePerDeal,valuePerDeal
30,XSHE,002180,2019-12-02,10:00,27.94,28.08,27.9,27.9,371738.0,13300,27.950225563909775,6122.031,0.0014336917562725038,0.0014326650014959696,3.368682266872187e-06,-1.6763889109182232e-05,2.38371966675121,0.029674303262984838,0.0002560263404867147,0.3037156202674191,0.0014336917562725038,-0.0014316392269149159,0.001177665415785789,27.93,27.954,27.988,-0.05799999999999983,-0.02400000000000091,0.006442376521116668,1.2431684150884328e-05,31,10:00,-0.019999999999999574,-0.10999999999999943,-0.04150000000000009,0.025188761069384332,28.08,27.94,27.9895,0.04058454463410734,28.025,27.965,27.98675,0.012169309974815832,0.0019104592392466524,0.0014464739407448384,-0.06946926845916222,48416,660.2015018773467,657.5534179287761,658.6880788237607,0.7082753362376747,18503.10236128494,18428.635022513303,18460.587793603332,19.87889056041021,0.2747025776602776,7.6779990085922005
31,XSHE,002180,2019-12-02,10:01,27.98,28.08,27.95,27.95,669219.0,23900,28.000794979079497,6128.552,0.0014316392269146938,0.001430615408519298,3.4632340506720594e-06,-1.9092988996435572e-05,2.367366418688743,0.018712421358766496,0.0010651693857806066,0.3116707147728834,0.0014316392269146938,-0.0025017869907076884,0.0003664698411340872,27.927999999999997,27.956000000000007,27.990500000000004,-0.0625000000000071,-0.02800000000000935,0.004646175839885597,9.260504328605512e-06,32,10:01,-0.010000000000001563,-0.09999999999999787,-0.044117647058822276,0.02807552838536865,28.01,27.9,27.9635294117647,0.039041832767972316,28.035,27.939999999999998,27.985000000000003,0.03162277660168402,-0.000551672649936048,0.0013620108590817381,1.3953574048163577,42023,671.5666932907349,657.5534179287761,664.2003306804161,5.223052794045526,18819.66268370607,18428.635022513303,18614.291574610754,145.78693413360645,0.5687361682887943,15.925064845441781
32,XSHE,002180,2019-12-02,10:02,27.89,28.01,27.89,27.98,2287414.0,81800,27.963496332518336,6120.681,-0.0032165832737669486,-0.003221767597937575,3.636781714192382e-06,-1.581043556567661e-05,2.0115992398981715,0.10082848314888736,-0.0012843164258049544,0.37357777394197295,-0.0032165832737669486,0.001075654356400113,-0.0019322668479619942,27.925999999999995,27.950000000000006,27.985000000000003,-0.05900000000000816,-0.024000000000011568,0.004302617425600609,1.124651967740446e-05,33,10:02,-0.00999999999999801,-0.08000000000000185,-0.048235294117647286,0.029840260998702243,27.98,27.89,27.92588235294117,0.034831527300961784,27.945,27.92,27.938235294117646,0.008280469580318537,-0.0014994473997284711,0.0012441464946767167,0.34133230134001147,43155,674.844921875,669.4097140618879,671.2118797636604,1.4858147551630914,18909.51928125,18758.02285938112,18808.726342590504,41.47403834369919,1.8954929903835014,53.004611284903255
33,XSHE,002180,2019-12-02,10:03,27.95,27.98,27.89,27.98,1150104.0,41200,27.91514563106796,6119.096,0.002151308712800226,0.0021489979617106414,3.898563220364141e-06,-1.7572631640749826e-05,1.9556199333184054,0.13561614265522004,-0.0002589581126675178,0.4223696848243857,0.002151308712800226,0.0,0.002410266825467744,27.931999999999995,27.946000000000005,27.982500000000005,-0.0505000000000102,-0.014000000000010004,0.003220035778175308,1.0598737305460008e-05,34,10:03,-0.00999999999999801,-0.05000000000000071,-0.032666666666665144,0.00961150104723312,27.95,27.9,27.922666666666668,0.018309508328681924,27.945,27.924999999999997,27.933000000000003,0.004551294949164895,-0.002499472110744557,0.0006535429971882694,0.6810074253701565,38636,674.7773452705333,672.6298877274487,673.7110039986219,0.7748805535249198,18907.406523939277,18847.086085946572,18877.45694900184,21.761139727679986,1.0663629775339063,29.767677813438244
34,XSHE,002180,2019-12-02,10:04,27.95,27.95,27.9,27.9,237325.0,8500,27.92058823529412,6117.556,0.0,0.0,3.63876094315668e-06,-1.579480710737988e-05,2.0115282755699613,0.259371927052422,-0.00025167116188407057,0.5500665808643714,0.0,-0.0007155635062611188,0.00025167116188407057,27.94199999999999,27.942,27.97700000000001,-0.03500000000002146,-1.0658141036401503e-14,0.001788908765652977,0.0,35,10:04,-0.00999999999999801,-0.07000000000000028,-0.045789473684210207,0.018948992782873562,27.95,27.88,27.902105263157882,0.02250406071219182,27.935000000000002,27.884999999999998,27.91868421052632,0.013212168766284588,-0.002395123718548061,0.0007811027007493422,0.8040587873752487,49642,680.9116296863045,672.5630804953561,679.1317026445064,2.404375360289058,19077.18223412395,18845.20060371517,19027.577979991347,66.79376092628064,0.1712259780024979,4.780730026993272
35,XSHE,002180,2019-12-02,10:05,27.9,27.95,27.88,27.95,1272204.0,45600,27.89921052631579,6114.401,-0.0017889087656529634,-0.0017905107737883341,3.1903954896381818e-06,-1.3275474180736396e-05,2.100894854456862,0.24338193117382015,-0.0005157288302714003,0.6000877212882294,-0.0017889087656529634,0.0010752688172044333,-0.0012731799353815632,27.93399999999999,27.932,27.974000000000007,-0.04000000000001691,0.001999999999991786,0.002508960573476713,8.377332840623437e-06,36,10:05,-0.029999999999997584,-0.05000000000000071,-0.03555555555555401,0.007838233761297964,27.95,27.9,27.923888888888893,0.018194662723831342,27.935000000000002,27.924999999999997,27.932222222222222,0.003919116880653109,-0.002360993246187517,0.0006517043502105069,0.5179846337567905,47640,678.9124476589266,674.6637931034483,676.4236119048826,1.2921777633405647,19021.013460220784,18901.389190404796,18951.0421427412,36.371495908924274,0.9571788413098237,26.704534005037782
36,XSHE,002180,2019-12-02,10:06,27.91,27.95,27.9,27.9,469077.0,16800,27.92125,6112.374,0.00035842293906807043,0.00035835872091105614,3.080267067974445e-06,-1.2082226852399533e-05,2.161277186384253,0.40322742269970396,-0.000331512440875259,0.6012291953909843,0.00035842293906807043,0.0028663561447508368,0.0006899353799433294,27.919999999999995,27.924,27.969500000000004,-0.04950000000000898,-0.0040000000000048885,0.0017914725904693912,2.765293010073101e-06,37,10:06,-0.010000000000001563,-0.030000000000001137,-0.016315789473685827,0.006839855680567655,27.91,27.9,27.903684210526315,0.004955946277833921,27.925,27.905,27.912368421052626,0.006945906278893375,-0.0037470782520302357,0.00017359107309504565,1.2696482107055356,50944,674.8803418803419,673.2347663551402,674.0959095491983,0.4915483426647213,18906.77531029357,18861.31751775701,18885.16697583457,13.66994920041844,0.3297738693467337,9.207698649497488
37,XSHE,002180,2019-12-02,10:07,27.92,27.92,27.9,27.91,563622.0,20200,27.902079207920792,6116.081,0.0003582945180939934,0.00035823034594084646,2.89939744794641e-06,-1.1300301065923843e-05,2.266046006161792,0.36134568055702226,0.0006064746692528988,0.6007560539808239,0.0003582945180939934,0.003223495702005641,-0.00024818015115890546,27.926,27.926000000000005,27.963000000000005,-0.03700000000000614,-7.105427357601002e-15,0.0007163323782236077,2.520951432212569e-06,38,10:07,-0.00999999999999801,-0.05000000000000071,-0.02277777777777838,0.012744343869089545,28.0,27.9,27.924444444444447,0.02525685049114589,27.975,27.91,27.933055555555555,0.023585818825581938,-0.0005120795755054351,0.0009044236221275393,0.6721402970736594,48949,673.2629437869823,668.3490497076024,670.9868578251816,1.6210105569840423,18861.280088757398,18723.361242690058,18797.359200826908,45.498207320556155,0.4126744162291364,11.514474248707838
38,XSHE,002180,2019-12-02,10:08,27.95,28.0,27.9,27.92,307340.0,11000,27.94,6117.491999999999,0.0010744985673352137,0.0010739217069364315,2.6078931828015457e-06,-1.3952484610545967e-05,2.2940310967781725,0.33828906741122966,0.00023070328859264855,0.6093670980355409,0.0010744985673352137,0.003577817531305927,0.0008437952787425651,27.926,27.929000000000002,27.954500000000007,-0.028500000000008185,-0.0030000000000036664,0.003577817531305954,1.0244941861521122e-05,39,10:08,-0.00999999999999801,-0.030000000000001137,-0.01842105263157977,0.008983415518941756,27.95,27.91,27.93105263157895,0.012864566686188348,27.945,27.925,27.931842105263165,0.005823927253577942,-0.002292006457131266,0.00045536235603866747,0.06748819059991022,52617,667.2142076502732,661.8682226211849,663.9465362663574,1.7178875286501412,18691.526907103824,18541.410183123877,18599.776809120776,48.25267733897101,0.2090579090408043,5.841077978600072
39,XSHE,002180,2019-12-02,10:09,27.93,27.95,27.91,27.94,332379.0,11900,27.931008403361343,6117.746,-0.0007155635062611188,-0.000715819644022897,2.369330356135559e-06,-1.5500050276096932e-05,2.729725664504444,0.3561690788200002,4.1520283148743786e-05,0.6357618655466121,-0.0007155635062611188,0.009308986752595727,-0.0007570837894098625,27.922000000000004,27.932000000000006,27.948500000000006,-0.02650000000000219,-0.010000000000001563,0.0014321518080916272,6.559559907178046e-06,40,10:09,-0.00999999999999801,-0.120000000000001,-0.06705882352941221,0.042538909524451135,28.05,27.92,27.960588235294125,0.050802385307592485,28.020000000000003,27.935000000000002,27.97294117647059,0.022364789816348554,0.0013445934557342644,0.0018180069709304106,0.2879017776179118,47849,669.8724088634739,660.8457408733,666.9289968485958,3.3516088276745934,18764.92078627591,18512.68624194703,18682.50894332874,93.5575387625513,0.24869903237267235,6.946414763108947
40,XSHE,002180,2019-12-02,10:10,27.93,28.05,27.92,27.94,1493241.52,53400,27.96332434456929,6118.5380000000005,0.0,0.0,2.369330356135559e-06,-1.550005027609693e-05,2.729725664504444,0.33904431184479433,0.0001294594447041053,0.65138970160709,0.0,0.008592910848550073,-0.0001294594447041053,27.928000000000004,27.931000000000004,27.942500000000006,-0.014500000000001734,-0.0030000000000001137,0.004654493376297852,0.0,41,10:10,-0.010000000000001563,-0.10000000000000142,-0.06150000000000002,0.01980829172474604,28.03,27.93,27.952000000000005,0.0330231178992758,28.009999999999998,27.965,27.97275,0.012615258096532585,0.0006308079280104601,0.0011787405839413915,0.797464035162278,57222,666.2462240955392,662.7488695652174,664.476841085131,0.9941915971970389,18663.105683175272,18565.060827826088,18613.515189315236,27.867815279446713,0.9332075076019712,26.095584215861034
41,XSHE,002180,2019-12-02,10:11,27.99,28.03,27.93,27.93,243487.0,8700,27.987011494252872,6120.205,0.002148227712137407,0.0021459235702767643,2.1277768862858092e-06,-1.5000245353620437e-05,3.222783725274698,0.3665681150103143,0.00027245070636139346,0.6426729269110224,0.002148227712137407,0.003929974991068397,0.0018757770057760137,27.944000000000006,27.932000000000006,27.944000000000006,0.0,0.012000000000000455,0.0035727045373348133,2.303141857868432e-05,42,10:11,-0.010000000000001563,-0.08999999999999986,-0.040000000000000833,0.0242670329642678,28.08,27.94,28.002105263157897,0.02800375914615362,28.035,27.994999999999997,28.01473684210526,0.015135837183700013,0.002415415531887471,0.0009987889242159154,0.4715081192397124,55098,662.5531988873436,659.9393420150789,660.7281003518083,0.6916930266484954,18559.578887343534,18486.428896504458,18508.48082356768,19.36045039614366,0.15790046825656104,4.419162220044285
42,XSHE,002180,2019-12-02,10:12,28.01,28.08,27.94,27.99,588458.64,21000,28.02184,6121.179,0.0007145409074671427,0.00071428574465493,2.1381721660662568e-06,-1.691679043072377e-05,3.316907295073497,0.40936988283825754,0.00015914499596014764,0.662347696315101,0.0007145409074671427,0.002856122813280848,0.0005553959115069951,27.962,27.944000000000006,27.947000000000003,0.014999999999997016,0.017999999999993577,0.0049982149232415925,4.930800709843072e-06,43,10:12,-0.00999999999999801,-0.060000000000002274,-0.01888888888888809,0.011318329168363214,28.05,27.98,28.032777777777778,0.01872574684148113,28.055,28.0,28.03833333333334,0.014348601079589197,0.0013440883866846945,0.0006654231875833425,0.6923968685483941,52947,660.3802912292584,655.8464927143341,657.9500401926709,1.6326904691458277,18499.017785303084,18371.828031175875,18430.775635276004,45.792520980885314,0.39662303813247207,11.114107314862032
43,XSHE,002180,2019-12-02,10:13,28.05,28.05,27.98,28.01,759967.0,27100,28.043062730627305,6120.271,0.001428061406640424,0.0014270426966884742,2.1377670843517784e-06,-1.691784133933039e-05,3.3174782449437625,0.4276466988298055,-0.00014833743630116025,0.6632913467499485,0.001428061406640424,0.0007130124777183777,0.0015763988429415843,27.982000000000006,27.954000000000008,27.95,0.032000000000007134,0.027999999999998693,0.0024955436720142704,8.67485525499123e-06,44,10:13,-0.00999999999999801,-0.10000000000000142,-0.03300000000000054,0.030625067132042803,28.19,28.05,28.120000000000005,0.04844964830679874,28.185000000000002,28.055,28.121999999999993,0.04187701291312963,0.006256215236548778,0.001704751597060072,0.08459496942030463,59886,660.4971732623877,657.2725746894931,659.107660027433,0.9531984487553664,18503.542228134353,18412.10187311178,18464.126826078184,26.85640355083058,0.45252646695387905,12.690228100056775
44,XSHE,002180,2019-12-02,10:14,28.19,28.19,28.05,28.05,1443972.96,51312,28.141038353601495,6122.411999999999,0.004991087344028644,0.004978673157315594,3.2670627987198983e-06,2.508628367654585e-06,3.9170874450952966,0.2742105383077043,0.0003498211108625693,0.6626138377179138,0.004991087344028644,0.0,0.004641266233166075,28.034000000000002,27.97800000000001,27.96,0.07400000000000162,0.05599999999999383,0.004966300106420737,2.203361206704737e-05,45,10:14,-0.019999999999999574,-0.08999999999999986,-0.06736842105263108,0.018809603121560898,28.2,28.09,28.14315789473683,0.03559847555708438,28.229999999999997,28.15,28.17,0.02114762923408225,0.0065479947024019635,0.001287802514903515,0.7222668265412083,58308,663.5709687801738,660.0049342105264,661.9129975943237,0.9756823042912659,18593.12020598648,18490.763644736842,18545.408571741464,27.937694687984482,0.8800164642930645,24.76457707347191
45,XSHE,002180,2019-12-02,10:15,28.17,28.2,28.09,28.11,1601894.0,56900,28.152794376098417,6119.302,-0.0007094714437744232,-0.0007097232377399898,3.321160285939209e-06,4.596345166163378e-06,3.8110471207210255,0.2573519556143226,-0.0005079697348038259,0.6637235008949551,-0.0007094714437744232,0.0031948881789136685,-0.00020150170897059727,28.082000000000004,28.005000000000013,27.9685,0.11350000000000549,0.07699999999999108,0.0039048633297834373,2.9742590149013072e-06,46,10:15,-0.010000000000001563,-0.05999999999999872,-0.02888888888888847,0.012782749814122096,28.17,28.08,28.122777777777774,0.029863523994322756,28.155,28.095,28.12388888888889,0.016588049876125117,0.0053605378359764125,0.0010685833848236488,0.04230328441140944,56465,663.3896396396397,658.7594816687737,661.3774084983829,1.6172498458814208,18588.044234234232,18459.034917825535,18532.08893581679,45.086876050703154,1.0077038873638537,28.369680332949613
46,XSHE,002180,2019-12-02,10:16,28.1,28.16,28.08,28.16,635555.0,22600,28.121902654867256,6117.349,-0.002484913028043989,-0.002488005548581196,3.6769644864643806e-06,4.7322507074234856e-06,3.349320808212574,0.09637937968000491,-0.00031915404730797903,0.630814568881586,-0.002484913028043989,0.000355871886120962,-0.00216575898073601,28.104000000000003,28.02400000000001,27.974,0.13000000000000256,0.07999999999999119,0.0028469750889680372,1.6529395586312107e-05,47,10:16,-0.00999999999999801,-0.05000000000000071,-0.02166666666666788,0.012004900959975726,28.12,28.06,28.09555555555555,0.015038078030443785,28.11,28.085,28.095833333333328,0.008089572082044869,0.003529122395652276,0.0005390567725545719,0.021553585112622363,57303,658.5829383886256,655.2104114713217,656.852852627901,0.8541588094641631,18454.090515007898,18359.9343765586,18405.75107349887,23.834428731011716,0.39439470882850813,11.091129609270022
47,XSHE,002180,2019-12-02,10:17,28.09,28.12,28.06,28.09,511139.0,18200,28.08456043956044,6119.744000000001,-0.000355871886121073,-0.0003559352235478208,3.089292237831541e-06,8.388678824304917e-06,3.8876940949954966,-0.2154152800559476,0.00039150945940802373,0.5861300569889232,-0.000355871886121073,0.0024919900320399258,-0.0007473813455290967,28.120000000000005,28.041000000000007,27.983500000000003,0.13650000000000162,0.07899999999999707,0.0021359914560342566,2.637897924061426e-06,48,10:17,-0.00999999999999801,-0.0400000000000027,-0.01736842105263205,0.008719139396343705,28.1,28.05,28.074210526315795,0.017737527534603413,28.095,28.055,28.074473684210524,0.0148973093060924,0.0028018812597337037,0.0006387666685063094,0.02814452103742415,61386,655.0202492211838,652.1691403834261,653.6682252704531,0.8580870292338688,18354.621644859813,18274.852653061225,18316.87220721802,24.017470468949,0.29648454044896233,8.326637995634183
48,XSHE,002180,2019-12-02,10:18,28.07,28.1,28.05,28.09,796989.0,28400,28.062992957746477,6120.693,-0.0007119971520114232,-0.0007122507423611424,3.1325580756648327e-06,1.1163914038302466e-05,3.8470311591188358,-0.27145113963069456,0.00015507184614249603,0.6092804690846028,-0.0007119971520114232,0.006056287851798903,-0.0008670689981539192,28.124000000000002,28.053000000000008,27.991000000000007,0.13299999999999557,0.0709999999999944,0.0017812611328821058,4.22492580346709e-06,49,10:18,-0.019999999999999574,-0.15000000000000213,-0.0660000000000002,0.03515379742907186,28.23,28.04,28.1085,0.04793361637668588,28.155,28.06,28.108999999999998,0.02976221553722456,0.007378032229903162,0.001700802007646067,0.01208104958613781,65709,653.4851272615762,650.8637322882122,651.9773481859309,0.8995872898991539,18311.96702851886,18239.468895631067,18270.045550880473,24.93196315277784,0.432208677654507,12.129069077295348
49,XSHE,002180,2019-12-02,10:19,28.19,28.23,28.04,28.04,827496.0,29400,28.146122448979593,6124.61,0.004275026718917108,0.004265914752230149,3.8238895667391485e-06,1.1339042852696947e-05,3.171447737950468,0.12927752429541423,0.0006399602136555327,0.5939076568768054,0.004275026718917108,0.003902092940759161,0.003635066505261575,28.124000000000002,28.079000000000008,28.005500000000012,0.11849999999999028,0.0449999999999946,0.006739978715856732,2.4932462138360665e-05,50,10:19,-0.00999999999999801,-0.120000000000001,-0.04449999999999985,0.027620549177054973,28.27,28.11,28.214,0.04357691325026488,28.25,28.155,28.216749999999998,0.032129466717937365,0.008688882194367984,0.0015300390346250697,0.08679434924131725,67057,650.99609375,647.4350265800355,649.2568472275593,1.0776653297622605,18243.646478365383,18145.43664500886,18195.523672188665,29.61891346136693,0.43843297493177447,12.340188198100124
