,VIXY.P,TVIX.O,UVXY.P,VXX.BAT,SPX.GI
137,-0.9182736455463809,-1.8333333333333333,-2.002913328477786,,-0.4261657300731183
138,-0.5560704355885047,-1.0186757215619695,-0.7432181345224823,,-0.23876822023300878
139,1.3047530288909592,2.401372212692967,2.3961063272182703,,-0.5676040016082113
140,3.4038638454461965,6.532663316582915,6.435100548446069,,-1.0703327545608068
141,5.249110320284692,10.534591194968554,10.443146684987976,,-0.5775010218065644
142,-7.607776838546081,-14.509246088193455,-14.58786936236392,,1.2386102029366877
143,-1.5553522415370518,-3.1613976705490847,-3.5688273852876913,,0.7318762689597593
144,-0.6505576208178332,-1.718213058419244,-1.246223564954683,,0.0028455303831480777
145,-0.09354536950422283,-0.34965034965034963,-0.42065009560229444,,-0.2271617116326697
146,-1.4981273408239544,-2.807017543859649,-3.0337941628264207,,-0.2756863639820605
147,0.3802281368821199,0.0,0.7920792079207921,,-0.22497187851517608
148,-1.0416666666666674,-1.083032490974729,-1.493123772102161,,0.31146695201880176
149,3.8277511961722404,7.481751824817519,7.419226166733147,,-0.7752971654983332
150,-0.9216589861751031,-2.3769100169779285,-1.9309320460453028,,-0.28748872122712
151,-3.720930232558152,-7.304347826086957,-7.4971601666035586,,1.2808232694927086
152,4.637681159420306,8.630393996247655,9.005321326238231,,-0.9557167162504954
153,-0.27700831024930583,0.3454231433506045,-0.03755163349605708,,0.09500640573493299
154,-1.111111111111125,-2.5817555938037864,-2.5920360631104433,,-0.1275137221063881
155,-0.1872659176029813,0.0,-0.4242190512919399,,0.3911893596494219
156,-1.2195121951219579,-2.8268551236749118,-2.1301316808675446,,0.5211470973541071
157,1.092117758784433,2.5454545454545454,2.1369212504946575,,-0.26255208234242033
158,1.9257867543447444,3.900709219858156,3.8357225881441304,,-0.8254964424012334
159,8.755760368663612,16.89419795221843,17.01492537313433,,-2.1100110116800797
160,16.61016949152541,33.86861313868613,34.630102040816325,,-3.1850982202944356
161,17.87790697674418,36.968375136314066,35.71766935101848,,-3.9413665907280495
162,9.001233045622694,16.32165605095541,15.671902268760906,,-1.3522007595565277
163,-9.219457013574653,-18.275154004106774,-17.68255884127942,,3.9033845395987434
164,2.3676012461059095,4.0201005025125625,4.765395894428153,,2.429773616214299
165,4.930006086427265,11.11111111111111,10.304408677396781,,0.06087560246721315
166,3.7703016241299383,7.101449275362319,7.137192704203013,,-0.8391699809439445
167,14.197875908328669,31.19079837618403,29.592894152479644,,-2.95764078329565
168,-10.376896720509052,-22.279525528623,-20.721955677404615,,1.829296966846931
169,-0.6553795740032731,-0.92899800928998,-1.527377521613833,,0.1164783514464974
170,7.311709730621222,13.730743469524448,14.749780509218613,,-1.5329578244402005
171,-8.606557377049185,-17.373380447585397,-17.750573833205816,,2.5083020164270646
172,2.017937219730942,4.5616535994297935,4.310077519379845,,-1.389756322959674
173,-2.417582417582407,-5.248807089297887,-5.008917954815695,,0.5277955139955923
174,-2.3085585585585613,-4.60431654676259,-4.897512126427789,,0.44870382986134183
175,0.23054755043227104,0.22624434389140274,0.03290556103981573,,-0.4089645852986911
176,-10.063254744105809,-19.78931527464259,-19.50657894736842,,1.2831344116577803
177,-5.5626598465473105,-12.007504690431519,-12.178177360032693,,0.8705367298757908
178,-0.9478672985781984,-1.0660980810234542,-1.698464402047464,,-0.25610055580335384
179,12.235133287764874,24.676724137931032,25.23076923076923,,-1.6164204602552543
180,-6.638246041412921,-12.982713915298186,-12.795312795312796,,0.45658135983616466
181,5.805609915198941,10.350718620566354,10.533159947984396,,-1.2318439020422283
182,-2.157829839704061,-4.86048604860486,-4.411764705882353,,-0.20486529334857048
183,2.7095148078134916,5.7710501419110685,4.964102564102564,,-0.3362974272215221
184,2.576687116564402,5.098389982110913,5.452413523548954,,-0.046578064836670964
185,6.997607655502406,13.702127659574467,13.973313565604151,,-2.566611782492981
186,0.11179429849078044,0.6736526946107785,0.16260162601626016,,0.12328818080849074
187,-4.634282523729773,-9.442379182156134,-9.155844155844155,,1.9075521869974392
188,-1.1709601873536275,-1.8883415435139574,-2.1086490350250178,,0.19739274907162718
189,-5.094786729857808,-10.292887029288703,-10.551296093464767,,1.4315268580220584
190,-5.617977528089896,-11.567164179104477,-11.16326530612245,,1.8289808133814396
191,0.9920634920635009,2.0042194092827006,2.159430277969217,,-0.35882338139452363
192,-2.423051735428941,-4.653567735263702,-5.059590735327187,,0.8035678209220501
193,-4.832214765100687,-9.327548806941431,-9.521553765987683,,0.8818386335509606
194,-0.07052186177714528,0.23923444976076555,-0.2356020942408377,,0.0725130747033687
195,-6.210303458009885,-11.336515513126491,-12.044082917869325,,0.12755038736605653
196,5.4176072234763,8.47913862718708,9.457040572792364,,-0.682541413460489
197,1.8558172733761702,3.970223325062035,4.142818206595803,,-0.4716298429397784
198,-7.14786264891381,-13.365155131264917,-14.080083747710024,,1.4852775994865157
199,-0.9811320754717036,-2.3415977961432506,-2.771855010660981,,0.4570474242289487
200,-7.164634146341467,-13.258110014104371,-13.596491228070176,,0.02705215162977812
201,3.7766830870279233,5.691056910569105,6.707759245830312,,-0.14210831702448296
202,6.962025316455701,13.538461538461538,13.829425756031261,,-0.5825376581296714
203,-9.097633136094686,-17.073170731707318,-18.298507462686565,,1.662753722250298
204,0.8136696501220577,0.9803921568627451,1.351845085860431,,1.103039692863853
205,3.3898305084745743,5.501618122977346,6.380677721701514,,-0.19131147145990673
206,-1.9516003122560501,-3.834355828220859,-4.134191799390037,,-0.25540995953997064
207,-3.025477707006375,-5.582137161084529,-5.691056910569105,,1.1839933394324014
208,1.23152709359607,2.7027027027027026,2.586206896551724,,-0.044968545937285845
209,1.6220600162205965,2.4671052631578947,3.0690537084398977,,-0.48099702786909837
210,-5.187549880287303,-9.309791332263243,-10.280042538107054,,1.187384579870732
211,2.1043771043771042,4.070796460176991,4.7016989332279735,,0.27280720515195844
212,3.3800494641384855,5.782312925170068,5.962264150943397,,-0.35453765540646315
213,-2.232854864433811,-4.180064308681672,-4.166666666666666,,-0.11320880364932427
214,-2.12071778140293,-4.026845637583892,-4.23634336677815,,-0.03476306353068999
215,5.500000000000004,9.79020979020979,10.205665502522313,,-0.982278963414629
216,-3.001579778830969,-5.414012738853503,-5.633802816901409,,0.15106466914912453
217,2.1986970684039138,3.872053872053872,4.291044776119403,,-0.32280998405164
218,8.844621513944222,17.828200972447323,17.996422182468695,,-1.399036144578312
219,6.881405563689591,13.204951856946353,13.432383262583384,,-1.1207397957936853
220,-10.068493150684917,-19.562575941676794,-20.021384656508957,,1.4903313824739053
221,5.483625285605468,9.818731117824774,10.56149732620321,,-0.13393792099123802
222,-6.642599277978338,-11.966987620357635,-12.575574365175331,,1.6162384658902418
223,3.5576179427687626,6.406249999999999,6.846473029045644,,-0.11230670288638525
224,-3.510082150858851,-6.607929515418502,-6.501618122977345,,0.38102285176146394
225,-2.5541795665634695,-5.345911949685535,-5.368453843757572,,-0.12349401915592924
226,0.4368546465448861,1.3289036544850499,0.8778346744696415,,0.12220896294910484
227,-1.4630288651640935,-2.9508196721311477,-3.009427121102248,,-0.012923978287715607
228,0.9630818619582606,2.195945945945946,1.6074766355140184,,0.05936223891387384
229,-0.7154213036565935,-1.487603305785124,-1.1405445180279619,,-0.4640904067250179
230,-4.16333066453163,-7.38255033557047,-8.299218459248232,,1.0680586999678072
231,3.759398496240598,6.702898550724639,7.386363636363637,,-1.0995752937987135
232,7.32689210950081,13.242784380305602,14.13454270597128,,-1.4373578391063435
233,-9.302325581395355,-16.94152923538231,-17.980132450331126,,2.0525755993794053
234,2.5641025641025794,4.1516245487364625,4.884941461445297,,-0.6989563463037013
235,2.9838709677419297,5.545927209705372,6.031562740569669,,-0.6489911269239851
236,4.228660924040713,7.8817733990147785,8.215050640723128,,-0.7738940390290829
237,1.2021036814425285,2.43531202435312,2.5494800402549482,,0.22513943016771315
238,14.996288047512996,29.71768202080238,30.225711481844947,,-1.9422774250449575
239,-7.230471271788259,-15.005727376861397,-14.87063551871389,,0.4755586696283568
240,-4.105775922059843,-7.816711590296496,-8.055473591029802,,1.0618514891638735
241,-6.82148040638607,-13.304093567251464,-13.575096277278561,,1.4514952946300586
242,4.361370716510918,8.263069139966273,8.466394355737096,,-1.504049549701653
243,8.13432835820895,16.043613707165107,16.22731941116056,,-1.7797236873680826
244,-4.830917874396147,-9.664429530201343,-9.396170839469809,,0.7778414898656297
245,-5.076142131979693,-9.212481426448738,-10.110533159947984,,0.8816762734086998
246,-2.2918258212375897,-4.25531914893617,-4.882459312839059,,1.241803459589888
247,1.7200938232994543,3.076923076923077,3.4980988593155895,,-0.15986125980362167
248,-1.0760953112990002,-2.8192371475953566,-2.387950036737693,,-0.2178564670376752
249,-1.6317016317016222,-1.7064846416382253,-3.23673315769665,,1.0629710673474413
250,2.9225908372827747,4.861111111111112,5.717619603267211,,-0.7217228968994783
251,2.302379125095936,3.642384105960265,4.30831493745401,,-0.9411833126550904
252,6.526631657914474,12.619808306709265,12.736764135303869,,-1.530377604039256
253,-3.4507042253521023,-6.24113475177305,-5.731806520242788,,0.2012262379140021
254,3.2822757111597336,5.900151285930408,5.974112180550946,,-1.3115420660382526
255,10.734463276836147,21.857142857142858,21.641089884121516,,-2.370042105051605
256,5.16581632653061,10.199296600234467,10.234294541709579,,-1.0838406867412187
257,-3.1534263189811917,-6.595744680851063,-6.808361555529604,,0.08532645172032174
258,-4.8841577958672495,-9.453302961275627,-9.348370927318296,,0.7802793618448066
259,10.335747202106656,20.0,20.154824440143766,,-2.4965440402748307
260,-3.7589498806682746,-7.861635220125786,-7.823285780027611,,1.6695939225934753
261,9.981401115933046,20.36405005688282,20.19470793809286,,-2.1599092536319358
262,-0.05636978579480948,0.0,0.43198338525441327,,0.053182154196337886
263,2.6508742244782866,4.8204158790170135,4.718971007899417,,-1.169385487926095
264,-0.4395604395604288,-0.6311992786293958,-0.5924170616113744,,0.5195419855539406
265,-8.38852097130243,-16.878402903811253,-16.851410409217323,,2.028368263072573
266,4.759036144578307,9.934497816593886,9.754640800821846,,-1.5637946405160295
267,-4.657849338700413,-9.533267130089374,-9.512407488027863,,1.414430924627623
268,4.161640530759968,8.122941822173436,8.299254269906182,,-1.0863455608495383
269,-3.242617255356107,-6.598984771573605,-6.685917370057752,,0.5528558910220587
270,-4.308797127468583,-8.152173913043478,-8.426565103546775,,2.4760214644864216
271,-1.2507817385866278,-2.485207100591716,-2.417468157005459,,-0.04432441347461654
272,6.649778340721979,13.106796116504855,13.026105487480022,,-1.8743103466056232
273,-1.128266033254159,-2.3605150214592276,-2.0523214706575588,,0.499203901147118
274,0.9609609609609642,1.9780219780219779,1.7825174690561951,,0.15267734362337182
275,3.9857227840571072,8.081896551724139,7.801418439716312,,-1.8481296823200863
276,4.805491990846692,9.371884346959122,9.780701754385964,,-1.4153878886199782
277,0.8733624454148379,1.9143117593436645,1.5781062724730324,,-0.06636308701657556
278,0.7034632034632073,1.4311270125223614,1.8289085545722714,,-0.018896345446797955
279,6.1794734013971055,12.345679012345679,12.08960988798764,,-1.2301145874958137
280,-4.1497975708502075,-8.398744113029826,-8.234321157822187,,1.9518009053731955
281,-4.646251319957765,-8.997429305912597,-9.201514059120406,,1.651669365823312
282,-4.042081949058702,-8.00376647834275,-7.775020678246484,,1.648044398020659
283,-0.2308136180034566,-0.4094165813715456,-0.7399103139013453,,-0.4665718645228931
284,-2.6026604973973373,-5.138746145940391,-5.2405692342444095,,-0.002607113247782886
285,-5.641330166270781,-11.375947995666305,-11.251489868891538,,1.4454212683415213
286,5.097545626179985,10.146699266503667,9.99194198227236,,-1.24543819069648
287,-0.7185628742515061,-1.3318534961154271,-1.3431013431013432,,0.44397716094041817
288,-3.558504221954145,-6.524184476940382,-6.881188118811882,,1.1348326251425065
289,1.5634771732332569,2.406738868832732,2.631578947368421,,-0.1870164471998817
290,1.35467980295568,3.055229142185664,2.924630924630919,,-0.8120941454274755
291,-8.566221142162822,-16.077537058152792,-17.084390224262187,,2.3868794087660317
292,-1.8604651162790686,-4.483695652173913,-3.8239757207890746,,0.40943210250967405
293,-3.182125930941098,-5.974395448079658,-6.658251814452509,,0.3498703717687355
294,1.1188811188811225,2.26928895612708,2.265043948613928,,0.3305909501354429
295,0.27662517289072625,0.2958579881656805,0.4297520661157025,,0.0885004425022116
296,3.7931034482758648,6.932153392330384,7.537853851217907,,-1.124010870434018
297,-1.3289036544850616,-2.4827586206896552,-2.5405570860116313,,0.5052393318715076
298,-1.9528619528619464,-3.1117397454031117,-3.7060301507537687,,0.015583684385145504
299,-4.876373626373633,-8.75912408759124,-9.915198956294846,,1.6395502545776284
300,-1.7328519855595568,-3.04,-3.33091962346126,,-0.1261009103991195
301,1.4695077149155,1.9801980198019802,2.584269662921348,,-0.18369610425620586
302,-3.548153511947854,-6.148867313915858,-7.155896312522819,,0.5600392870784185
303,-3.1531531531531507,-5.517241379310345,-6.055839559575304,,0.6595238799932859
304,-0.7751937984496192,-0.5474452554744526,-1.6324822101297616,,0.4405588579773501
305,-2.812500000000001,-8.623853211009175,-5.74468085106383,,0.09855677748611823
306,-1.446945337620588,-3.413654618473896,-2.6636568848758464,,-0.08773640085785374
307,4.893964110929861,8.93970893970894,9.369202226345083,,-0.6385988876963676
308,-0.5443234836703037,2485586.985861141,-1.0602205258693809,,-0.03780606959262643
309,-1.407349491790453,-2.495201535508637,-2.5717959708529787,,0.05452027073488905
310,-5.868358445678039,-9.448818897637794,-11.526616805983283,,0.8816671166638159
311,-2.3588879528222395,-5.434782608695652,-4.972650422675286,,0.435034379394728
312,0.7765314926660869,0.9195402298850575,1.1512297226582942,,-0.20397780953996156
313,-3.0821917808219,-4.555808656036446,-5.742369374030005,,0.6330896132521784
314,2.826855123674901,4.05727923627685,5.214050493962678,,-0.32082517199124316
315,5.5841924398625356,10.091743119266056,11.472091810119982,,-1.0144569799577003
316,-6.590724165988607,-11.25,-12.584467364243867,,1.050768395781269
317,9.233449477351915,16.431924882629108,18.14775160599572,,-1.1975845083371128
318,-2.472089314194575,-5.040322580645161,-5.210693248753965,,0.27866066574921655
319,1.3900245298446603,3.1847133757961785,3.107074569789675,,-0.2739792928306261
320,-3.387096774193564,-6.378600823045268,-6.907742234585072,,0.9662143301387269
321,-4.841402337228699,-8.571428571428571,-10.059760956175298,,1.0040160642570415
322,-0.43859649122809347,-0.7211538461538461,-0.7198228128460686,,0.01728757887458473
323,-1.321585903083693,-3.389830508474576,-2.72838817624094,,-0.09842614198331949
324,-6.2499999999999964,-12.280701754385964,-12.676024035594693,,0.6540973600611385
325,0.9523809523809397,1.4285714285714286,2.3637557452396587,,0.30845039487380443
326,0.5660377358490742,0.8450704225352111,1.0904425914047466,,0.07616146230007183
327,1.8761726078799206,3.910614525139665,3.7436548223350257,,-0.5194063926940674
328,-2.5782688766114163,-4.838709677419355,-5.137614678899083,,0.004781303191993662
329,1.1342155009451729,1.977401129943503,2.4500322372662797,,-0.18120272712494687
330,-2.0560747663551417,-3.8781163434903045,-4.090623033354311,,0.1872793719674802
331,-2.9580152671755693,-6.9164265129683,-6.299212598425196,,0.16493761055602013
332,5.80137659783677,12.074303405572756,11.834733893557422,,-0.923084266043011
333,3.1598513011152374,5.801104972375691,6.5748278021289925,,-0.5063083808248232
334,-5.8558558558558484,-11.22715404699739,-11.574618096357227,,0.7810003389337943
335,4.497607655502394,7.941176470588235,8.704318936877078,,-0.8676727057840018
336,1.2820512820512813,2.7247956403269753,2.628361858190709,,-0.5936889651395533
337,0.0,-0.5305039787798408,-0.1786777843954735,,-0.023889387261583024
338,-4.520795660036167,-8.0,-8.890214797136037,,0.3174634136826128
339,-2.1780303030302974,2376711.5942028984,-4.780615586116569,,0.07534732687129617
340,-4.937076476282674,-9.451219512195122,-9.69738651994498,,1.248366679781794
341,3.462321792260698,6.0606060606060606,6.473724295506473,,-0.956155038164635
342,-1.377952755905511,-2.857142857142857,-2.503576537911302,,-0.016953585925612948
343,3.592814371257486,6.862745098039216,7.336757153338224,,-0.8478230326872224
344,-4.624277456647404,-8.56269113149847,-9.09637730690362,,0.9796688181920323
345,4.444444444444437,8.02675585284281,8.946402791145328,,-0.9411320681679531
346,-0.2901353965183735,-0.6191950464396285,-0.7522948443646904,,0.02051572628113739
347,0.48496605237633794,0.6230529595015576,0.9735744089012517,,-0.3706724359381405
348,-3.5714285714285756,-6.5015479876160995,-7.019283746556478,,0.6019489813925315
349,-0.6006006006005971,0.33112582781456956,-1.042901161412653,,-0.2085444764949033
350,-4.229607250755285,-8.91089108910891,-8.682634730538922,,1.3681373410675566
351,-1.7875920084122063,-3.6231884057971016,-3.7704918032786887,,0.6974750248066057
352,-1.0706638115631668,-2.631578947368421,-2.1294718909710393,,-0.021047193548081097
353,-2.7056277056277054,-5.7915057915057915,-5.563098346388169,,0.4286876226017911
354,-0.11123470522802226,-0.819672131147541,-0.007372728278094379,,-0.10004478195001139
355,-1.1135857461024472,-1.2396694214876034,-1.6589861751152075,,0.11302075385319181
356,-2.4774774774774793,-4.602510460251046,-5.342080599812558,,0.28247107410460914
